tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29
10,2.406472705149542e-09,3.434123233857371e-09,4.404773963824913e-09,5.786219416936147e-09,5.758040866650789e-09,4.978461277624822e-09,5.803346054766551e-09,5.4140117371676164e-09,4.379856833022576e-09,4.850142678190921e-09,4.562941672920153e-09,4.1981366195454345e-09,3.5538039651272353e-09,2.746897585817971e-09,2.4784001561771248e-09,1.9428845119643706e-09,1.2561333060662185e-09,1.4343866234833172e-09,2.028408156917453e-09,2.3170353588748194e-09,2.2165697670311813e-09,1.9209151947516455e-09,1.4955090048160883e-09,1.3946227912350643e-09,1.5041325751962044e-09,1.4593865232936943e-09,1.352308533164447e-09,1.680172212459026e-09,2.025946062843112e-09,2.1309190594662765e-09
