tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29
25,0.001560262699558645,0.0014662258974519299,0.0012457057188806824,0.0009973880027319565,0.0009197722260829249,0.0010526057996710879,0.0013570668266929284,0.0013814692963810178,0.0012082919543155877,0.0008775843386706867,0.0008594163037247261,0.0008728404896734235,0.0009395890827931214,0.0008740754913226778,0.000948519276586468,0.0009811915591057,0.0010143968336889582,0.0010214756099851043,0.0010985088561322057,0.0011097346834446744,0.0011632960068317967,0.0013863780683251883,0.0015520020880567453,0.001620129378213891,0.0015987193184576309,0.001439604586730531,0.0012559055293569182,0.0011987250426492553,0.0012502576113185401,0.0013924063670338104
