tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29
5,1.535101883815628e-09,1.3285763798441858e-09,1.113402342648963e-09,1.071225557186595e-09,1.384906119235227e-09,1.6675563317233565e-09,1.7597997638881335e-09,2.2321663936354406e-09,1.9162448960397817e-09,1.728322587273637e-09,1.4874069403821375e-09,1.0083465408924899e-09,6.802222498810721e-10,4.900828440866405e-10,3.323289196067454e-10,1.62489945481839e-10,9.666269393562054e-11,2.190369991880811e-10,3.624149339832353e-10,4.059759481193145e-10,5.844877506355403e-10,1.271562568752099e-09,2.474009311403549e-09,3.1475577956535716e-09,2.635000854414493e-09,1.9617197159230957e-09,1.513228279941966e-09,1.2460611171471492e-09,1.249728885045801e-09,1.7946185828849016e-09
