tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29
50,0.20179339046127598,0.2083802878001171,0.22257633099913737,0.236829447340695,0.2301089676931372,0.2082515275413138,0.199558803035855,0.19182750089070852,0.18617566351259407,0.19450436918389907,0.21609400703645512,0.20825977312970573,0.2027779966018354,0.2170463473936395,0.19528487999561034,0.20284637924445278,0.20493982315928677,0.20365176871030952,0.19918604556647035,0.1981844209191205,0.19661680100434736,0.2021259098279844,0.21387794846925456,0.2175329236750075,0.21790251700255467,0.21619393680124957,0.21868893936556832,0.2234310163862354,0.24012823268152733,0.23797381030070244
