tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29
65,2.953008348628719e-05,3.3436981411825264e-05,3.434302011361224e-05,3.1528781248956844e-05,3.0701958907338146e-05,2.9794144054713826e-05,3.1207458946359765e-05,3.872934063497048e-05,4.120026458987683e-05,4.187408594939393e-05,4.654438252962259e-05,4.835021665566905e-05,4.0593517057802474e-05,3.40081323702419e-05,3.4336074780012136e-05,3.3285882878407085e-05,3.222552724137177e-05,3.2211793250269806e-05,3.247960737488732e-05,3.255738346155831e-05,3.258200620885224e-05,3.416118292070163e-05,3.633754019419191e-05,3.712005473455808e-05,3.778661290139767e-05,4.017844404625617e-05,4.2953155620744515e-05,4.465801035408668e-05,4.4889798418096675e-05,4.198487823769349e-05
