tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29
20,3.0001701491056484e-07,3.653416160329012e-07,4.231953908085501e-07,4.4866716933600104e-07,4.326065695058822e-07,4.76318575948202e-07,6.154756844891148e-07,8.274885400373118e-07,9.780467989160978e-07,1.0383224116906427e-06,9.921602197846388e-07,8.191599102151984e-07,5.859785139255809e-07,4.5817584105746673e-07,4.375665309598722e-07,4.6569410114803614e-07,4.741309205110325e-07,5.034642688781703e-07,5.685567715266887e-07,6.722527230060308e-07,7.186487206815726e-07,7.189072247434044e-07,7.159496686685063e-07,6.156408633573335e-07,4.877248240020121e-07,4.562369597310552e-07,4.6508081956189623e-07,4.99117511963036e-07,4.923577382508082e-07,4.858093674093183e-07
