tau,mse_0,mse_1,mse_2,mse_3,mse_4,mse_5,mse_6,mse_7,mse_8,mse_9,mse_10,mse_11,mse_12,mse_13,mse_14,mse_15,mse_16,mse_17,mse_18,mse_19,mse_20,mse_21,mse_22,mse_23,mse_24,mse_25,mse_26,mse_27,mse_28,mse_29,mse_30,mse_31,mse_32,mse_33,mse_34,mse_35,mse_36,mse_37,mse_38,mse_39,mse_40,mse_41,mse_42,mse_43,mse_44,mse_45,mse_46,mse_47,mse_48,mse_49
90,2.1988968588299027,2.1621579699653504,2.058960350881592,1.9604719435436464,1.884161861060571,1.7800606640481593,1.6481456593857111,1.5234612595027746,1.4084199299642586,1.2853725620003136,1.1857285596683984,1.1768478612472493,1.308599487135912,1.487605366882305,1.5033006343519186,1.4223586645574764,1.4136773871928978,1.56148087081808,1.775552066684261,1.9499110044038346,2.16794638999873,2.188726145948918,2.1588236983698965,2.1977391483132425,1.9853267759810402,1.5814251451047296,1.2578214728399,1.0938366535995452,1.0450142648345098,1.059557746992284,1.0727600516711626,1.0587202747806952,1.0431407975427018,1.045205846725125,1.0644040907202756,1.0900005678619449,1.1215181615616603,1.1757341268625279,1.2514688199293174,1.3110324035829448,1.3227014963684494,1.293701731266346,1.2528311061787978,1.224429603957801,1.2106116671484684,1.2146866292571694,1.2452455359724062,1.307071736155681,1.4098328319038684,1.5573676783831651
